filename,id,input_text,subject,target,subject1,subject2,subject3,target1,target2,target3,scenario,mechanism_Affection,mechanism_Intent,mechanism_Attitude,mechanism,domain,culture,label_Affection,label_Intent,label_Attitude,rationale,skipped,abandon
intent_5713.png,intent_2747,"when the safe word is ""flower"" but she kept saying ""flour""",male partner,female partner,close friend,live-in roommate,event photographer,female friend,white bed,female bystander,Intent,NULL,malicious_manipulation,NULL,malicious_manipulation,Intimate Relationships,General Culture,NULL,mock,NULL,"[Anchor]
- Text evidence: The caption frames a safety cue ('flower') being mispronounced as 'flour', implying a failed attempt to stop. Visual evidence: a sexualized bedroom photo of a man and woman in close contact where the woman appears to be vocalizing while the man is positioned behind her. Cross-modal: the humor relies on the mismatch between a plea (safe word) and its ineffective pronunciation.
[Pivot]
- Mechanism: malicious_manipulation. The joke reframes a partner's attempt to withdraw as an exploitable mistake, turning a vulnerability into advantage. Trigger rule: packaging a harmful act as amusing.
[Inference]
- Intent label: exploit consent. The meme's implied goal is to portray taking advantage of a miscommunication to continue sexual activity, normalizing non-consensual exploitation.",False,False
intent_5319.png,intent_1791,mohammed i'm pregnant...,meme poster,muslim,ex partner,social media influencer,close friend,Ahmed,Ali,Omar,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Intimate Relationships,Arab Culture,NULL,provoke,NULL,"[Anchor]
- Text evidence: The caption directly names ""mohammed i'm pregnant..."" in a conversational whisper that implies a scandalous claim. Visual evidence: a close-up goat face replaces a human interlocutor, creating a stark human–animal mismatch.

[Pivot]
- Cross-modal setup: Combining a personal, sexually suggestive disclosure with an animal image displaces the target and turns the message into a demeaning joke rather than a literal statement.

[Inference]
- The speaker’s hidden goal is to demean and shame the named person by equating them with an animal, i.e., to humiliate.",False,False
489.mp4,affection_5469,the margs are here.,man at the table,the margaritas,centerpiece on the table,bar counter,the standing woman,sunlight glare,bicycle outside,overhead lamp,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Public & Service,General Culture,Disgusted,NULL,NULL,"[Anchor]
- Text evidence: ""the margs are here."" (literal tone: neutral/matter-of-fact). 
- Visual evidence: woman approaching smiling and moving to sit; man at center with downcast gaze and neutral mouth, leaning on the table; visible margarita glasses on the table. 
- Cross-modal setup: the utterance announces arrival of drinks (a social, upbeat cue) while the central person's posture/expression does not match that upbeat moment.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: a neutral/announcing line about a positive social item conflicts with the man's withdrawn facial/body cues, producing a cross-modal contradiction that reveals an unstated affect. 
- Minimal justification: the announcement normally cues shared pleasure, but the visual contradiction forces an inference of subdued mood.

[Inference]
- Emotion label: Sad.
- Subject/target justification: the man at the table appears sad/withdrawn toward the arrival of the margs/the social moment. 
- Domain/Culture usage: Domain/Culture provides no additional disambiguation.",False,False
affection_7436.png,affection_4349,do not forget the people who helped build our nation,poster,enslaved people,statue,protester,historian,founding fathers,colonial settlers,immigrant workers,Affection,socio_cultural_dependency,NULL,NULL,socio_cultural_dependency,Online & Social Media,General Culture,Angry,NULL,NULL,"[Anchor]
- Text evidence: ""do not forget the people"" (literal tone: exhortative/positive). 
- Visual evidence: a historical painting with large sailing ships, a group of dark-skinned people gathered near boats, and European-dressed men approaching on shore. 
- Cross-modal setup: The generic plea in text is paired with a historical slave-trade scene that specifies who is being remembered.

[Pivot]
- Mechanism: socio_cultural_dependency.
- Trigger rule: recognizing the image as depicting enslaved people and reading the plea as gratitude requires historical/cultural knowledge of slave-trade iconography. 
- Minimal justification: The image disambiguates the text's referent; without cultural knowledge the target and affect remain opaque.

[Inference]
- Emotion label: Happy.
- Subject/target justification: The poster is expressing recognition/gratitude toward enslaved people who contributed to nation-building.
- Domain/Culture usage: General cultural knowledge of historical imagery is necessary to decode the intended grateful sentiment.",False,False
intent_7131.png,intent_6147,don't shoot im unarmed,poster,potential aggressor,bystander,protester,hiker,police officer,security guard,park ranger,Intent,NULL,malicious_manipulation,NULL,malicious_manipulation,Online & Social Media,General Culture,NULL,mitigate,NULL,"[Anchor]
- Text evidence: The caption is a direct plea ""don't shoot im unarmed,"" framed as a literal surrender. Visual evidence: the man stands alone in a field with arms outstretched in an open, nonthreatening posture. Cross-modal mismatch: the dramatic verbal plea paired with a serene pastoral photo creates a staged vulnerability.

[Pivot]
- Mechanism: prosocial_deception. The speaker adopts an overtly submissive, harmless appearance to reduce perceived threat and avert aggression rather than state an explicit request for help.

[Inference]
- The implied goal is to present oneself as nonthreatening to prevent violence or confrontation.",False,False
1_11697.mp4,attitude_7200,The answer's in this puzzle box. Let's see if you can open it.,the speaker,the listener,the man with glasses,the person in yellow,a passerby,the woman in blue,the man with glasses,a passerby,Attitude,NULL,NULL,dominant_affiliation,dominant_affiliation,Friend Group,General Culture,NULL,NULL,Dismissive,"[Anchor] Text evidence: ""Let's see if you can open it."" (playful/neutral tone). Visual evidence: speaker making demonstrative hand gestures toward an object, a co-speaker standing with arms crossed and a smirk, the addressee visible on the right facing them. Cross-modal setup: the upbeat, teasing line accompanies demonstrative actions while a co-speaker's posture signals judgment. [Pivot] Mechanism: dominant_affiliation. Trigger rule: the friendly challenge wording plus the demonstrative gesture asserts superior competence over the addressee and the co-speaker's posture reinforces a downward position; this is Talking Down. Minimal justification: the phrasing playfully questions the other's ability while nonverbal cues mark a higher-status stance. [Inference] Attitude label: Dismissive. Subject/target justification: the speaker implicitly positions themselves above the addressee by issuing a teasing competence test. Domain/Culture provides no additional disambiguation.",False,False
intent_7228.png,intent_5567,when you're losing an argument against your black friend,meme poster,black friend,forum moderator,graphic designer,prankster friend,debate opponent,white coworker,online troll,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Friend Group,African American Culture,NULL,dominate,NULL,"[Anchor]
- Text evidence: The caption explicitly highlights the friend's race while framing the scene as ""losing an argument,"" turning a neutral dispute into a racialized punchline.
- Visual evidence: The photo shows a heated two-person exchange with the man appearing frustrated and the woman standing her ground, matching the meme's setup for mockery.

[Pivot]
- Mechanism: expressive_aggression. The caption uses race as a vehicle to deride and diminish the opponent rather than neutrally describe the situation, displacing the attack onto identity.

[Inference]
- The poster's implicit intent is to humiliate the friend via a racialized jab and assert superiority through ridicule.",False,False
intent_3389.png,intent_6590,run along now felicia you don't want to miss the water truck.....ya thirsty bitch,meme poster,felicia,internet troll,graphic designer,social media influencer,karen,becky,tiffany,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,American Culture,NULL,denounce,NULL,"[Anchor]
- Text evidence: The caption pairs a dismissive imperative (“run along now Felicia”) with a direct insult (“ya thirsty bitch”), explicitly degrading a named target. 
- Visual evidence: A vintage glamour photo of a waving woman functions as a dismissive, performative backdrop typical of meme mockery. 
- Cross-modal: The polite-sounding directive plus crude slur creates a performative public put-down rather than a private complaint.
[Pivot]
- Mechanism: expressive_aggression; the speaker uses public mockery and indirect theatricality to attack dignity.
[Inference]
- Intent: publicly shame the named person and humiliate them online.",False,False
intent_10132.png,intent_1911,sometime you gotta feed people some bullshit just to see who they run back and tell,poster,people,forum moderator,social experimenter,public figure,online platform moderators,local news outlets,law enforcement agencies,Intent,NULL,benevolent_provocation,NULL,benevolent_provocation,Online & Social Media,General Culture,NULL,mitigate,NULL,"[Anchor]
- Text evidence: The caption admits deliberately feeding people ""bullshit"" to observe who repeats it. 
- Visual evidence: A confident portrait meme format conveys boastful, performative sharing rather than accidental speech. 
[Pivot]
- Cross-modal reasoning: The boastful image plus confession-style copy frames deception as a deliberate technique to elicit behavior from others. 
- Mechanism: benevolent_provocation fits because false information is used as bait to provoke revealing actions. 
[Inference]
- Hidden intent: to bait and identify gossipers by feeding them false information and watching who repeats it.",False,False
affection_3235.png,affection_1074,when you tell him he can't go to chic-fil-a on sundays. what do you mean?,poster,the man being told,photographer,influencer,commenter,person posted meme,account shared publicly,person created caption,Affection,socio_cultural_dependency,NULL,NULL,socio_cultural_dependency,Online & Social Media,General Culture,Surprised,NULL,NULL,"[Anchor]
- Text evidence: ""when you tell him he can't go to chic-fil-a on sundays"" (tone: teasing/neutral). 
- Visual evidence: older man wearing a white headscarf and agal; narrowed eyes / puzzled squint; teal decorative door background. 
- Cross-modal setup: the caption sets a prohibition scenario and the photo supplies a puzzled/indignant reaction.

[Pivot]
- Mechanism: socio_cultural_dependency.
- Trigger rule: decoding the joke requires knowledge that ""Chick‑fil‑A"" and ""Sundays"" carry cultural/religious connotations, and the subject's clothing signals a cultural identity that reframes the restriction. Minimal justification: without that cultural context the image-text pairing is ambiguous; with it the reaction reads as affronted disbelief.

[Inference]
- Emotion label: Angry.
- Subject/target justification: the man is portrayed as indignantly questioning being forbidden from going to Chick‑fil‑A on Sundays. 
- Domain/Culture usage: General Culture knowledge about Chick‑fil‑A's Sunday closure and cultural contrast is necessary to interpret the implied indignation.",False,False
attitude_6549.png,attitude_2749,when you're the only girl at the gang bang,meme author,the woman,internet commenter,content curator,social media manager,the men,the partners,the participants,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Intimate Relationships,General Culture,NULL,NULL,Contemptuous,"[Anchor]
- Text evidence: ""the only girl at the gang bang"" (negative tone).
- Visual evidence: hands spreading jam/peanut-butter on bread; jars and stacked sliced bread on a kitchen counter; no faces visible; domestic setting.
- Cross-modal setup: The sexualized caption contrasts with a banal sandwich-making image, creating an incongruous joke.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: The caption reduces the woman's role to a sexual novelty and ignores her agency, and the cross-modal mismatch (sexual caption + neutral domestic photo) treats her perspective as irrelevant—an act of Invalidation. This frames superiority by dismissal in one sentence.

[Inference]
- Attitude label: Contemptuous.
- Subject/target justification: The meme author conveys contempt toward the woman by trivializing and objectifying her in the caption.
- Domain/Culture provides no additional disambiguation.",False,False
intent_3975.png,intent_3146,okay now make sure to get my good side,meme poster,me in meme,amateur photographer,troll account,brand manager,press outlet journalists,private message recipients,advertiser partner network,Intent,NULL,malicious_manipulation,NULL,malicious_manipulation,Online & Social Media,General Culture,NULL,provoke,NULL,"[Anchor]
- Text evidence: The casual selfie-style line ""okay now make sure to get my good side"" is overlaid on a historical portrait of Adolf Hitler, producing a stark tonal mismatch.
- Visual evidence: The uniformed, recognizable profile signals a notorious authoritarian figure.

[Pivot]
- Cross-modal setup: The playful, benign wording reframes a reviled person as ordinary and photogenic; humor is used to mask the moral gravity and lower viewers' critical response.

[Inference]
- The poster's hidden intent is to make the dictator seem relatable and less condemnable to an online audience, softening condemnation through levity.",False,False
intent_4398.png,intent_7454,come here you big cup of beautiful coffee and lie to me about how much we are going to get done today,boss,office worker,college student,coffee barista,retail cashier,coffee,boss,meeting,Intent,NULL,prosocial_deception,NULL,prosocial_deception,Workplace,General Culture,NULL,mitigate,NULL,"[Anchor] Text evidence: the speaker addresses a ""big cup of beautiful coffee"" and explicitly asks it to ""lie to me about how much we are going to get done today,"" a request for a comforting falsehood. Visual evidence: an exhausted person is slumped over an office desk with a coffee cup visible, signaling low energy and looming work. [Pivot] Mechanism: prosocial_deception — the speaker is soliciting a benevolent untruth to maintain morale rather than a literal plan. [Inference] Intent: The speaker wants comforting reassurance to feel capable and avoid confronting low productivity during the workday.",False,False
2_36.mp4,attitude_7223,"The big deal is I don't want naked, greasy strangers in my apartment when I want to kick back with a puzzle,beer! Cold beer.",the speaker,strangers speaker's apartment,bystander,coworker,shopper,background object,nearby item,other topic,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Friend Group,General Culture,NULL,NULL,Contemptuous,"[Anchor]
- Text evidence: ""I don't want naked, greasy strangers"" (negative tone). 
- Visual evidence: a man in a suit holding a paper grocery bag; pointing gesture; open mouth as if speaking; a furrowed/annoyed facial expression. 
- Cross-modal setup: the spoken refusal and insulting descriptor align with a visible, emphatic rejection on the speaker's face and gesture.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: the explicit exclusionary clause ""I don't want..."" asserts boundary and moral distance while the image shows emphatic dismissal; the speaker frames the target as blameworthy and unworthy. This uses the Character Blaming sub-logic.

[Inference]
- Attitude label: Contemptuous. 
- Subject/target justification: the speaker directs contempt toward strangers being in their apartment. 
- Domain/Culture usage: in a roommates/friends context this reads as boundary enforcement and social exclusion rather than neutral preference.",False,True
affection_6614.png,affection_0738,i asked him to see things from my point of view he looked out the kitchen window,poster,the person asked,father,child,photographer,the man cooking,the boy watching,the family pet,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Family Conversations,General Culture,Sad,NULL,NULL,"[Anchor]
- Text evidence: ""see things from my point of view"" (neutral tone). 
- Visual evidence: kitchen interior with stove and counter; an adult and a child standing together; a bright window visible behind them. 
- Cross-modal setup: the caption requests perspective-taking while the photo shows an ordinary kitchen scene that could be taken literally.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: the figurative request conflicts with the literal domestic image, creating a humorous literal reading of the caption.
- Minimal justification: the semantic clash reframes the line as playful irony.

[Inference]
- Emotion label: Happy.
- Subject/target justification: the poster expresses amused exasperation toward the person asked. 
- Domain/Culture usage: Domain/Culture provides no additional disambiguation.",False,False
attitude_5640.png,attitude_1834,le 40% suicide rate has arrived,meme poster,transgender people,clickbait headline writer,community moderator,pet owner,mental health patients,young adults,college students,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Online & Social Media,General Culture,NULL,NULL,Contemptuous,"[Anchor]
- Text evidence: ""le 40% suicide rate has arrived"" (literal tone: negative/celebratory of harm). 
- Visual evidence: trans flag colors (light blue, pink, white) shown; centered photo of a smiling dog; black meme-style top and bottom bars. 
- Cross-modal setup: the caption announces a harmful statistic while the image pairs the trans colors with a lighthearted dog photo.

[Pivot]
- Mechanism: dominant_detachment. 
- Trigger rule: The wording celebrates harm and dismisses the target's suffering, taking a morally superior, detached stance while the cheerful image creates jarring emotional cutoff; this fits Character Blaming as the poster treats the target's harm as deserved. Minimal justification: the text's celebration plus the image's casual cheer creates a dismissive, contemptuous posture.

[Inference]
- Attitude label: Contemptuous. 
- Subject/target justification: The meme poster expresses contempt toward transgender people by framing their high suicide rate as an announced arrival to be welcomed. 
- Domain/Culture provides no additional disambiguation.",False,False
affection_9852.png,affection_3993,i'm going to hate the way i sound i guarantee it,poster,himself,celebrity,grandparent,photographer,readers,emotional reaction,removal decision process,Affection,socio_cultural_dependency,NULL,NULL,socio_cultural_dependency,Online & Social Media,General Culture,Disgusted,NULL,NULL,"[Anchor]
- Text evidence: ""i'm going to hate the way i sound"" (negative anticipatory tone).
- Visual evidence: an older man in a tuxedo smiling at camera; seated, relaxed posture; warm wooden backdrop.
- Cross-modal setup: the caption announces self-critical worry while the photo shows calm, confident smiling imagery.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: the textual dread conflicts with the composed, smiling image, forcing a non-literal reading where the worry is framed as ironic or lightly self-deprecating.
- Minimal justification: the smile cancels literal panic, turning the complaint into a joking admission.

[Inference]
- Emotion label: Bad.
- Subject/target justification: the poster expresses anxious embarrassment about how their voice will sound (toward their future recording).
- Domain/Culture usage: Domain/Culture provides no additional disambiguation.",False,False
446.mp4,attitude_7120,"yeah, why don't you go stew in softlines?",glenn speaker,listener coworker,store manager,sales associate,retail employee,customer,passerby member public,external delivery driver,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Workplace,General Culture,NULL,NULL,Dismissive,"[Anchor]
- Text evidence: ""why don't you go stew in softlines"" (negative tone). 
- Visual evidence: seated man wearing a name tag, pointing finger outward, animated/lecturing facial expression, leaning slightly forward. 
- Cross-modal setup: the dismissive verbal line is delivered while the speaker physically points and gestures at someone off-frame.

[Pivot]
- Mechanism: dominant_detachment. 
- Trigger rule: the wording explicitly excludes and dismisses the addressee while the pointing gesture and lecturing expression assert moral/intellectual high ground; this matches the Invalidation sub-logic. Minimal justification: verbal dismissal plus accusatory nonverbal cues together enact a superior, cutting stance.

[Inference]
- Attitude label: Contemptuous. 
- Subject/target justification: the speaker (Glenn) directs contemptuous dismissal toward the listener/coworker. 
- Domain/Culture usage: Workplace context frames this as a professional interpersonal dismissal, reinforcing the high-ground interpersonal meaning.",False,False
118.mp4,affection_5412,"god, you have a creepy smile.",Dina,Garrett,Marta,Angela,Luis,Brett,Marcus,Carlos,Affection,affective_deception,NULL,NULL,affective_deception,Workplace,General Culture,Happy,NULL,NULL,"[Anchor]
- Text evidence: ""God, you have a creepy smile"" (literal tone: negative/critical). 
- Visual evidence: Garrett displays a broad, open smile; a female coworker (Dina) is smiling and holding a clipboard; visible name tags and uniforms indicate coworkers in a retail setting. 
- Cross-modal setup: the words call the smile ""creepy"" while the visuals show friendly, amused expressions.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: the negative lexical judgment conflicts with warm visual cues, forcing a non-literal reading (teasing/sarcasm). 
- Minimal justification: the clash reframes the utterance as playful teasing rather than genuine hostility.

[Inference]
- Emotion label: Happy.
- Subject/target justification: the speaker (Dina) appears to be teasing or affectionately ribbing Garrett about his smile. 
- Domain/Culture usage: the workplace retail context supports a teasing, collegial interpretation rather than a serious accusation.",False,False
intent_8259.png,intent_4796,safe sex isis style,meme poster,ISIS,graphic designer,offensive comedian,political commentator,sheep,condom,barn,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,Arab Culture,NULL,alienate,NULL,"[Anchor]
- Text evidence: The caption ""safe sex isis style"" juxtaposes a sexualized phrase with the name of an extremist group. Visual evidence: Photo of sheep in a pen evokes animals and sexual connotations when paired with the caption.
[Pivot]
- Cross-modal setup: The pairing of sexual imagery (sheep) and the group's name is not literal but serves to degrade and humiliate; the meme displaces direct critique into an insulting metaphor.
[Inference]
- Intent: The creator aims to mock and demean ISIS indirectly by using sexualized bestiality imagery as an insulting, aggressive provocation.",False,False
intent_8263.png,intent_0812,"domestic violence 2017 what level you on now? this chicken is cold,bitch!!",meme creator,domestic violence,social media manager,angry partner,political commentator,mockery,minimization,provocation,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Intimate Relationships,Arab Culture,NULL,mock,NULL,"[Anchor]
- Text evidence: the caption frames ""domestic violence 2017"" as a game and uses a direct insult (""bitch""), turning abuse into a competitive joke.
- Visual evidence: the top panel shows playful VR partying while the bottom panel depicts a man raising his hand toward a veiled woman’s face, an act of partner violence.
[Pivot]
- Cross-modal setup: pairing a jokey, gamified caption with a real assault image masks endorsement of harm behind humor and shifts the communicative goal from mere satire to condoning violence.
[Inference]
- The meme’s intent is to normalize domestic violence and promote dominance over an intimate partner by treating abuse as acceptable.",False,False
attitude_3434.png,attitude_3014,im long and strong and down to get the goat hump on,meme author,muslim,internet troll,bot operator,satire writer,young man in image,elderly man in image,bearded businessman in image,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Online & Social Media,Arab Culture,NULL,NULL,Contemptuous,"[Anchor]
- Text evidence: ""down to get the goat"" (literal tone: negative/crude). 
- Visual evidence: close-up portrait of an older man wearing a white Arab headscarf and robe; man smiling at camera; plain green patterned background. 
- Cross-modal setup: a crude sexual caption is overlaid on a benign portrait of an Arab man.

[Pivot]
- Mechanism: dominant_detachment. Trigger rule: The caption sexualizes and humiliates the pictured person, pairing a harmless smiling ethnic portrait with an explicit insult, thereby treating the target as morally corrupt; this is Character Blaming. Minimal justification: the cross-modal mismatch turns the image into a vehicle for dismissal and contempt.

[Inference]
- Attitude label: Contemptuous. Subject/target justification: the meme author expresses contempt toward the Arab man by demeaning and sexualizing him. Domain/Culture usage: online meme format amplifies stereotype and the Arab identity in the photo makes the insult culturally specific.",False,False
15.mp4,affection_5489,"hey, if any of you curbside folks want to trade places",speaker,coworkers,customers,delivery drivers,passersby,friends,customer,cashier,Affection,figurative_semantics,NULL,NULL,figurative_semantics,Workplace,General Culture,Disgusted,NULL,NULL,"[Anchor]
- Text evidence: ""any of you curbside folks"" (literal tone: neutral/offer). 
- Visual evidence: smirking older man, young woman making an exaggerated disgusted/surprised face, other coworkers with frowns/raised eyebrows. 
- Cross-modal setup: the line is a literal offer but audio and faces show sarcasm and amusement, so the surface meaning is reframed.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: the literal offer is contradicted by sarcastic vocal delivery and amused/mocking facial reactions, creating a non-literal teasing reading. 
- Minimal justification: voice + expressions overturn the literal text into playful teasing.

[Inference]
- Emotion label: Happy.
- Subject/target justification: the speaker is playfully teasing the curbside coworkers (affiliative humor directed at them). 
- Domain/Culture usage: Workplace norms make coworker teasing likely affiliative rather than hostile.",False,False
intent_9505.png,intent_1633,it isn't islamophobia when they really are trying to kill you,meme poster,Muslims,content moderator,advertising executive,brand manager,immigrants,refugees,terrorists,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,General Culture,NULL,alienate,NULL,"[Anchor]
- Text evidence: The caption reframes prejudice as defensive action (""it isn't islamophobia""), claiming an existential threat that ""they... are trying to kill you."" 
- Visual evidence: The image of memorial crosses and ""We will never forget them"" evokes real victims and collective grief.
[Pivot]
- Cross-modal setup: The memorial imagery amplifies fear and converts sympathy into perceived justification; grief is repurposed to validate a hostile stance. The message presents harm as moral self-defense.
[Inference]
- The hidden intent is to exploit fear and mourning to legitimize and mobilize hostility or violence against Muslims.",False,False
affection_0015.jpg,affection_0010,"oh look , another chat closed . this is fun . wish mother 's day had been this fun for my grandmother ... <user>",poster,customer support,moderator,viewer,bystander,flower shop,delivery service,shipping company,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Public & Service,General Culture,Angry,NULL,NULL,"[Anchor]
- Text evidence: ""another chat closed . this is fun"" (literal tone: positive/ironically upbeat). 
- Visual evidence: browser chat header reads ""Support staff member has closed this chat""; a blue message box shows a complaint about wrong flowers delivered for Mother's Day with an order number visible. 
- Cross-modal setup: The caption's upbeat phrasing sits atop a screenshot documenting a failed Mother's Day order and a closed support chat.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: The positive-sounding caption directly conflicts with the image of a service failure and an abruptly closed chat, forcing an ironic reading.
- Minimal justification: The polarity clash turns the surface praise into a complaint/vent.

[Inference]
- Emotion label: Angry.
- Subject/target justification: The poster expresses irritation toward the customer support/company for closing the chat and mishandling the Mother's Day order. 
- Domain/Culture usage: Domain/Culture provides no additional disambiguation.",False,False
265.mp4,attitude_7093,"oh, it'll be fine.",store employee,the female customer,a delivery driver,a neighbor,male customer,the store manager,a passerby,the salesperson,Attitude,NULL,NULL,dominant_affiliation,dominant_affiliation,Public & Service,General Culture,NULL,NULL,Indifferent,"[Anchor]
- Text evidence: ""oh, it'll be fine."" (reassuring, positive/neutral tone). Visual evidence: two male employees in Cloud9 vests standing across a counter from a seated woman (back to camera); one employee (Jonah) faces her while the other smiles and holds a tablet; staff stand above the customer. Cross-modal setup: the spoken reassurance aligns with a customer-service scene but contrasts with the staff's physically elevated stance.

[Pivot]
- Mechanism: dominant_affiliation. Trigger rule: the calm, corrective reassurance plus staff physically positioned over the customer asserts control and soothes from above. Minimal justification: the wording removes the customer's immediate concern and the staff's posture and smile enact a downward, protective stance (Benevolent Control).

[Inference]
- Attitude label: Dismissive. Subject/target justification: the store employee (speaker) directs the patronizing reassurance toward the customer. Domain/Culture usage: in a public service setting this kind of reassuring language commonly functions as patronizing problem-management rather than neutral empathy.",False,False
1_537.mp4,affection_5544,"Oh, you know, that is so weird that yours came and mine didn't.",the speaker,others deliver goods,man holding magazine,staff member delivering notice,neighbor in same building,magazine in her hand,the hallway entrance,casual conversation,Affection,affective_deception,NULL,NULL,affective_deception,Public & Service,General Culture,Angry,NULL,NULL,"[Anchor]
- Text evidence: ""that yours came and mine didn't"" — literal tone: mild complaint/neutral surprise. 
- Visual evidence: speaker holds papers and points at them, makes hand gestures (frames 1–3), and shows a light smile in the final frame; close proxemic interaction with the other person. 
- Cross-modal setup: the words express a minor grievance about unequal deliveries while vocal tone and facial/body cues are relaxed and amused.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: the verbal complaint is contradicted by smiling, laughter and playful gestures, which cancel a literal negative reading and reframe it as teasing warmth.
- Minimal justification: text alone could be envy, but nonverbal cues invert it into friendly teasing.

[Inference]
- Emotion label: Happy.
- Subject/target justification: the speaker feels amused/affiliative toward the situation and the other person's delivery rather than genuinely upset. 
- Domain/Culture usage: Domain/Culture provides no additional disambiguation.",False,False
intent_2873.png,intent_2191,brother... a day without a blast is a day wasted,meme poster,religious leader,late-night comedy writer,clickbait content producer,street protester,political leader,military commander,news anchor,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Public & Service,Arab Culture,NULL,mock,NULL,"[Anchor]
- Text evidence: The overlaid sentence explicitly praises ""a blast"" as desirable. Visual evidence: A bearded man in religious dress speaks into microphones with Arabic-script logos, signaling a cleric or public religious figure. The verbal slogan is clearly paired with the cleric's image.
[Pivot]
- Cross-modal setup: Juxtaposing violent praise with a religious speaker frames the cleric as endorsing violence. This uses satire/accusation rather than a literal report, shifting the communicative goal from stating fact to attacking reputation.
[Inference]
- Intent: The meme aims to smear or delegitimize the cleric by implying extremist advocacy, i.e., to vilify the target publicly.",False,False
affection_8858.png,affection_0347,i called my boy whatchoo goin do bout that spray bottle now,cat,person with spray bottle,owner,cat,photographer,astonished tabby domestic,adult male african,playful rescued shelter,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Online & Social Media,General Culture,Happy,NULL,NULL,"[Anchor]
- Text evidence: ""i called my boy"" (literal tone: taunting/negative). 
- Visual evidence: top panel shows a standing lion in a corridor; bottom panel shows a wide-eyed, open-mouthed domestic cat; two-panel meme layout. 
- Cross-modal setup: The caption issues a boastful threat while the images pair a big predator with a shocked housecat, producing a comic juxtaposition.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: The threatening/taunting text conflicts with exaggerated animal imagery, turning literal menace into playful exaggeration. 
- Minimal justification: The lion-as-ally hyperbole plus the cat's expression reframes the line as teasing protection.

[Inference]
- Emotion label: Happy.
- Subject/target justification: The poster playfully expresses protective affection toward the cat and mock-threat toward the spray-bottle user. 
- Domain/Culture provides no additional disambiguation.",False,False
364.mp4,affection_5424,i'm going to hang out.,speaker in black,the social situation,the man listener,the man companion,the male guest,the background noise,use non social distractor,replace with nonsocial distractor,Affection,figurative_semantics,NULL,NULL,figurative_semantics,Public & Service,General Culture,Happy,NULL,NULL,"[Anchor]
- Text evidence: ""i'm going to hang out."" (neutral tone). 
- Visual evidence: woman gives a small raised-hand wave with downcast eyes and pursed lips; a man in a suit stands nearby watching with a slight smile; indoor public/semi-public backdrop. 
- Cross-modal setup: the spoken line is casual/neutral while the woman's posture and expression look awkward or resigned.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: neutral utterance conflicts with nonverbal cues (facial/body tension), forcing a nonliteral inference of low-intensity negative affect.
- Minimal justification: the mismatch between neutral speech and uneasy visuals implies concealed discomfort.

[Inference]
- Emotion label: Bad.
- Subject/target justification: the speaker (the woman) appears to feel discomfort/indifference toward the social situation. 
- Domain/Culture provides no additional disambiguation.",False,False
493.mp4,affection_5542,it's too late. you missed everything.,female speaking,male customer,the male customer in front of her,the other store employees,the supermarket brand,the store’s operating hours policy,the promotion that already ended,the in-store inventory,Affection,affective_deception,NULL,NULL,affective_deception,Public & Service,General Culture,Angry,NULL,NULL,"[Anchor]
- Text evidence: ""it's too late. you missed everything."" (literal tone: negative). 
- Visual evidence: arms akimbo / hands on hips; stern, tight-lipped facial expression; store uniform with visible name tag ""DINA"" facing a male customer. 
- Cross-modal setup: At surface the utterance and voice are a factual, detached statement while the visual posture reads confrontational.

[Pivot]
- Mechanism: affective_deception.
- Trigger rule: The spoken text and measured, unemotional voice present cold neutrality while body language and facial cues leak irritation. 
- Minimal justification: The affect is not named but nonverbal leakage reveals it.

[Inference]
- Emotion label: Angry.
- Subject/target justification: Dina (speaker) is implicitly irritated toward the customer for having ""missed everything."" 
- Domain/Culture provides no additional disambiguation.",False,False
